Tweet_ID,Date,Text,Author_ID
1091275515070201856,2019-02-01,Headline in a year: BREXITER BIRTH RATE DOWN AS PFIZER SUPPLIES DRY UP. “My wife used to be so turned on by my Union Jack shorts.”,27019795
1091275349688811520,2019-02-01,"newscientist : When a disease is rare, try crowdsourcing a solution. This is how one group of patients, innovators and clinicians did it at #RXRE2018. #rarediseases (Organised and funded by Pfizer)   https://t.co/J17NWQKWMl https://t.co/AySPZc9fG5 (via… https://t.co/2RoqeGHZST) https://t.co/Lgei8eke3R",219659647
1091275275294396422,2019-02-01,"When a disease is rare, try crowdsourcing a solution. This is how one group of patients, innovators and clinicians did it at #RXRE2018. #rarediseases (Organised and funded by Pfizer)   https://t.co/bvNi5vYsrB https://t.co/AmnoCmH50e",19658826
1091274552863117312,2019-02-01,"@Eskar_Go @JordanUhl @AOC @pfizer You sir, have a life tax enforced on you by a private industry. No conservative pundit will ever frame it that way, but that is exactly what it is. 65% of your income is spoken for by an expense that you depend on. That isn't right.",946502707711377408
1091274308150673408,2019-02-01,"Global premature ejaculation therapeutics market is likely to , grow at a CAGR of around 9% by 2024. @innovuspharma  @pfizer @Bayer  @LillyPad @GSK_AU @GSK_Oralhealth @MenariniDiagUK https://t.co/YPOdi9Fe5v https://t.co/afTyBHav6o",915163384894672897
1091273560293748736,2019-02-01,"@compbiobryan @Aurora_313Poet Subsidize Monsanto, Pfizer, Boeing, Lockheed Martin, and Amazon.",194167409
1091269469048004608,2019-02-01,"We do not have omnitrope (sandoz) , genotropin (pfizer) humatrope(lilly) or norditropin (nordisk) ,NO=(Ansomone ,Zenosim API,Fitropin API,Genotropin API,Getropin API,Glotropin API,Hypertropin API,Saizen API,Serostim API,      Tev-Tropin API,Zomacton API,…https://t.co/4BTY3QeiM8",1068879055691239425
1091268684935585793,2019-02-01,".@Pfizer @Merck @JNJCares &amp; @AbbottGlobal stash billions in profits offshore while charging sky-high prices for medicines, depriving women and girls the opportunity to improve their lives and lift themselves out of poverty #NoMoreTaxDodging https://t.co/y2Z7GCtYR0 https://t.co/U4NcBESkEk",2476843155
1091267413784621056,2019-02-01,"We support the #NationalApprenticeship programme across areas such as science, engineering, administration and IT - in 2017 we had over 40 #apprentices across our UK sites https://t.co/bj17STF7C5 https://t.co/8AOnW4K7IU",934054962480291841
1091266840955887616,2019-02-01,"Find out Why Depression Drugs Market Is Thriving Worldwide | Pfizer, Eli Lilly, Astrazeneca, Lundbeck https://t.co/UEfmZbI3NC",960403142197248000
1091265636410540032,2019-02-01,"I'm at Pfizer Türkiye - @pfizerturkiye in Beşiktaş, Türkiye https://t.co/tduFH3ZnHO",345400767
1091257270296608768,2019-02-01,[#PfizerHealthCareHub] Quelles sont les missions d'un health tech champion ? Découvrez le rôle décisif de nos 4 collaborateurs #Pfizer ➡ https://t.co/bvTj4VqeER #MedTech #Esanté #Innovation https://t.co/9nqDfxn0df,237673054
1091256980138795008,2019-02-01,Profesor Ángel Gil de @urjc  destaca en el #1EncuentroMultidisciplinar de  eficacia de #vacuna conjugada trecevalente para la neumonía neumocócica y neumocócica invasora cc @oatobservatorio @AGPacientes @pacientesPOP @pfizer_spain https://t.co/u0Gsi1xNw8 https://t.co/FebQJmTQcz,395175843
1091256214552494080,2019-02-01,@Ahmed_Abrass @H_Mahran Champix by pfizer,243414461
1091252336478117888,2019-02-01,Are the Life Sciences Sector Deal 2 and the #NHS 10-year plan just what the doctor ordered for UK #pharma? Hear insights from @pfizer @ABPI_UK  @NHSEngland and #IQVIA. Register today w/ @pharmaphorum : https://t.co/bVFVLcRiRP https://t.co/9qXoWZkvQ6,727448203180822528
1091250563226968066,2019-02-01,How can #AI unlock your business' potential? Take these 5 steps or / and get in touch with us #StartupBWSummit2019! @BoschGlobal @Daimler @FestoAG @KaercherVenture @nokia @pfizer_de @StarCooperation @stihl_de @bwcon_info  https://t.co/Ek6rh9GDWI https://t.co/CwDhESKQWH,1022108979370110977
1091249137981505536,2019-02-01,FDA warned of EpiPen complaint problems at Pfizer's Meridian factories - Business Insider https://t.co/3xPqxDuhQg,353671940
1091249134219202560,2019-02-01,California v. Pfizer. (1825) Non-homicidal crimes are a business.,887446732727910406
1091247293246902272,2019-02-01,"3 Clinical Trials with Mixed to Disastrous Results: Sophiris, Merrimack and Pfizer https://t.co/j8Hm9tx9sy https://t.co/fahYUmWSC6",3389185084
1091245768713867264,2019-02-01,"#ngs #genomics #analysis Microbiome Sequencing Services Market Size, Trend, Growth, Revenue and Demand Analysis by ... https://t.co/4AGjNOhtiF",335246117
1091245523200344064,2019-02-01,"Pfizer unterstützt bei der Vereinbarkeit von Beruf und Privatleben, bietet zahlreiche Benefits und verschiedene Gesundheitsprogramme. Lust bei uns zu arbeiten? Hier gehts zu den aktuellen Jobangeboten: https://t.co/tk1OHIYmNB #onepfizer #job https://t.co/G79lmeDvwa",160534260
1091245377209188353,2019-02-01,Pfizer Consumer Health True To Form Pending Move To JV With GSK https://t.co/VOXMxTapUh #PinkSheet,1020244080
1091243570948919297,2019-02-01,"Pfizer Worldwide Research and Development Postdoctoral Program - Bartlett, Tennessee (US) - Pfizer #ScienceJobs https://t.co/rcCGzU6rZ6",34324846
1091239678588665858,2019-02-01,"@NusratMedicine @blmerriman @vincecable @campaign_itt @ThyroidTrust @thyroiduk_org @NhsccJ @NHSEngland @MikeHewitson1 @HospChiefPharm @thetimes @billykenber @PolProfHeadUK @CandDLilian @ResearcherC @cathburns @DrPeteTaylor @TheLancetEndo @MattHancock @pkelso @CMAgovUK @PJOnline_News @ashsoni0607 @keithridge1 This investigation has been running since 2016 though, &amp; very welcome, but not  helping patients now, nor likely to soon. Similar case against Pfizer, guilty, appealed, CMA now fighting back. Could go on for years. Other action needed too.  #AndMeT3",1075514635816747008
1091238646533902336,2019-02-01,"Share price of Pfizer India - Manufacturers of Gelusil rises , post #Budget2019 #BudgetForNewIndia presentation",132130729
1091237745387814912,2019-02-01,Barış Manço ilk viagra şehidimiz. Özlemle anıyoruz.  Pfizer 'in tezenesi... 😢😢😢 https://t.co/uenuzyrLJt,4091977096
1091234706362908672,2019-02-01,"Pfizer am 31.1. 2,09%, Volumen 137% normaler Tage . Details hier:  https://t.co/Nbk9LvF7MI #PFE",37382601
1091234701422088192,2019-02-01,Pfizer staff to strike over ongoing pension dispute https://t.co/2mdc7kJpoK https://t.co/5herr14mvJ,91334232
1091233470838235137,2019-02-01,"While @pfizer is education about AMR and the bad effecs of excessive medication and self medication, we have @IndiGo6E serving to passengers medicines as a cheap advertising campaign to generate revenue  Is this being presented as a medicine or as a candy? https://t.co/CTcz0SIHGz",915324754546094088
1091231850465579008,2019-02-01,@FehForFun @SulaSafeRoom They’ll catch on. They always do. They did w 🍋back in the day. They will again. Come on y’all. (Sigh) Atm Twitter is an ok stopgap but I’m bouncing between mastodon and Pfizer just waiting for both to grow into themselves.,77425453
1091230812127875072,2019-02-01,@DesignationSix @UROCKlive1 @FoxNews @rubytuesday @Starbucks @PhRMA @pfizer @Bayer @BayerUS @GSK @novonordisk @Novartis @Celgene @Amgen @SanofiUS @AstraZeneca @Disney @Arbys @IHOP @MyPillowUSA @OmahaSteaksB2B .@Disney so disappointed to find out you are supporting the propaganda on this channel. #FauxNews,798706123847172096
1091230786303545344,2019-02-01,"@DesignationSix @LungMD01 @UROCKlive1 @FoxNews @rubytuesday @Starbucks @PhRMA @pfizer @Bayer @BayerUS @GSK @novonordisk @Novartis @Celgene @Amgen @SanofiUS @AstraZeneca @Disney @Arbys @IHOP @MyPillowUSA @OmahaSteaksB2B In addition to being a sponsor for @FoxNews, @Bayer is also a major sponsor of the corporate marketing scam passed off as science called #EATLancet. Bayer owns #Monsanto. Monsanto makes #RoundUp the carcinogenic herbicide used all over the world.",827207695619018752
1091229703384547328,2019-02-01,"@DaniScotchIrish @robertbland14 @TrumpingTrump4 @deaconcruise @Regan0002112 @FactCheckU @solomongrundy6 @delaphenaj @just_old_joe @WeStandWithEvan @MrsPerrin @UnimpressedTX @desertdave2012 @WalterLapp @suziferg0806 @BillWaters7 @BBackerman1 @brendap1949 @Yakekoge @DaddyJim52 @eblase15 @lisalbarjas1 @Las4Liberty @kmclea8 @Bruchell1 @LeslieArnoldH2O @sable227 @sweetlyfeirce @nocovfefehere @JeffHarperArt @RichardJSunkle @HockeyFanGirl12 @steamtug7 @Ihatethisugh1 @D_R_Gringa @MikeRegan2112 @Gatoram15 @ATerecki @Trenaway11 @Darth_Spurious @eye2winner @TxsleuthUSA @MRegan002112 @lefttheparty @ClockworkTrump @KakiMiller1 Pfizer is a massive company that makes a lot more than Viagra, hospitals are full of their drugs that save lives every day. The world Pharma markets are complex, and currently imbalanced.",3318111751
1091227637161312256,2019-02-01,SIPTU members working in Pfizer plants in Cork are set to strike in a row with the company over its pension scheme.,180320024
1091226166558547971,2019-02-01,"Global Consumer Healthcare Market 2018:- Johnson &amp; Johnson, Bayer Healthcare, GlaxoSmithKline, Sanofi, Pfizer https://t.co/A86i88Fj6c via @bristolarvel",2901454968
1091226147189391361,2019-02-01,"@DesignationSix @madmissmattie @UROCKlive1 @FoxNews @rubytuesday @Starbucks @PhRMA @pfizer @Bayer @BayerUS @GSK @novonordisk @Novartis @Celgene @Amgen @SanofiUS @AstraZeneca @Disney @Arbys @IHOP @MyPillowUSA @OmahaSteaksB2B I was struggling with Starbucks, but no longer. https://t.co/me3CY5f0mb",1013454451489812483
1091224558449975296,2019-02-01,"USA konkurrenter - Pfizer oppe 3,0 procent https://t.co/Z29fQGefWi #stocks",2446245097
1091221320023588864,2019-02-01,"Global Consumer Healthcare Market 2018:- Johnson &amp; Johnson, Bayer Healthcare, GlaxoSmithKline, Sanofi, Pfizer https://t.co/A86i88nIeE https://t.co/p5vsKp1eco",2901454968
1091220237821698048,2019-02-01,@VijayThk VJ sir humble How much u hv buy Pfizer,819976354678513666
1091219687499882496,2019-02-01,Pfizer &amp; others are not looking for a long time and the Wall.,1011753075705548802
1091214724031631360,2019-02-01,Dear CEO's  @Amgen @GSK @GileadSciences @AbbVie @Novartis @Merck @JNJCares @sanofi @Roche @pfizer  Connect your Sales and Marketing team hierarchy directly to Doctors and Hospitals for that wonder interaction. https://t.co/qNX1JxCRqP,433071267
1091211808952729602,2019-02-01,Compartilhe! Dê like. https://t.co/vZH0kwOhAh Top 5 Empresas Farmacêuticas de Vacinas em 2017 ✔ Brazil SFE Company®  #Bexsero #Brasil #CSL #Fluzone #Gardasil #GSK #I&amp;D #Meningococica #Mercado #Merck #Pentacel #Pfizer #Prevnar #Sanofi #Vaccine #VACINAS https://t.co/3G7w92jjSo,2956693744
1091209093992382464,2019-02-01,Pfizer staff set to strike in dispute over pensions https://t.co/gIgBzR7G9B https://t.co/76nPr5VmrI,19903360
1091207924469456897,2019-02-01,"Oxycodone Market Research Report in Global Market by Insights, Size, Share, Trend and Forecast 2019-2026 @JNJCares @sanofi @Pfizer @purduepharma @ENDP @tevapharm @hikmapharma @mnkpharma @MylanNews @SunPharma_Live @Indivior  Get More Information Click Here: https://t.co/vq76CMNefw",833752029050916864
1091205973002387456,2019-02-01,@poorfranklinsa1 @johninphx @Jacklynnbj @AnnShortt5 @JosephRadmacher @PoshPatriot05 @ntlady99 @PatriciaMillin @WendyTruong3 @WHurensohn @MissMaryCovfefe @youlosenordys @TBagDemzzz @jewels2889 @MAGATrumpGirl @NRAHillbilly @TroyAnd80823766 @Bitchin50 @CalebJohnson50 @LiberalismReal @h8terbaiterlynn @KikiFoow @clintonhill889 @gorillastyle @R2017Girl @Try_Facts_Libs @NoAccountPresi1 @Robjenk07Robert @jvfnyc @Virgo3Red @Mindpollution3 @KLinduff @kneadinghands @americanism34 @BarkinDavid @Gram247 @corinne_locher @starlady24 @HanifeLong @beegee25247285 @Barnett20Todd @mebeandreaaolco @debbz8 @lauren_ten @herecomesdawave @Ligets0u812 @CyberVinnie @ilonapet @pfizer @tRickSalsman https://t.co/vc8KOx8NKK,2472492275
1091203652734406656,2019-02-01,"#Global #Megestrol Market #Insights, Opportunities, Analysis, Growth Potential and Forecast 2019-2026 @AmecoResearch Know More,Click Here@ https://t.co/5MPhfqsGwq @pfizer @Sandoz_Global @GSK @Novartis @MylanNews @bmsnews @Abnova1 @AbbottGlobal @TakedaPharma @mayne_pharma",833752029050916864
1091202799470288896,2019-02-01,Pfizer &amp; others within the Republican Party!,826952002840047617
1091201522585751552,2019-02-01,Pfizer grimpe en bourse malgré des prévisions décevantes pour 2019 https://t.co/J7mtAUje5O,50107726
1091201348408729600,2019-02-01,@Try_Facts_Libs @poorfranklinsa1 @Jacklynnbj @AnnShortt5 @JosephRadmacher @PoshPatriot05 @ntlady99 @PatriciaMillin @WendyTruong3 @WHurensohn @MissMaryCovfefe @youlosenordys @TBagDemzzz @jewels2889 @MAGATrumpGirl @NRAHillbilly @TroyAnd80823766 @Bitchin50 @CalebJohnson50 @LiberalismReal @h8terbaiterlynn @KikiFoow @clintonhill889 @gorillastyle @R2017Girl @NoAccountPresi1 @Robjenk07Robert @jvfnyc @Virgo3Red @Mindpollution3 @KLinduff @kneadinghands @americanism34 @BarkinDavid @Gram247 @corinne_locher @starlady24 @HanifeLong @beegee25247285 @Barnett20Todd @mebeandreaaolco @debbz8 @lauren_ten @herecomesdawave @RobertPinnell @Ligets0u812 @CyberVinnie @ilonapet @pfizer @tRickSalsman Yep. 10 followers. Lol,3067585165
1091200245579567105,2019-02-01,@DesignationSix @GLSCHWALL @UROCKlive1 @FoxNews @rubytuesday @Starbucks @PhRMA @pfizer @Bayer @BayerUS @GSK @novonordisk @Novartis @Celgene @Amgen @SanofiUS @AstraZeneca @Disney @Arbys @IHOP @MyPillowUSA @OmahaSteaksB2B Well that's nice to see. I do not use any of these products or places.,925052617671282688
1091199856079712256,2019-02-01,Beurskoers Pfizer stijgt ondanks flauwe vooruitzichten https://t.co/PnMHZeyWH7,778240045
1091198164722438145,2019-02-01,@SilERabbit @drfitzmeyer Will Pfizer pay for my popcorn ? Perhaps the Mexico office ?,1655755868
1091197102133145600,2019-02-01,Mueller should go after Ivanka and Pfizer (makers of Viagra).  The only two things he cares about.,4317701839
1091196753825722369,2019-02-01,FDA warned of EpiPen complaint problems at Pfizer's Meridian factories - Business Insider https://t.co/NEDRaBpD3J,908163312
1091195467118055424,2019-02-01,@DesignationSix @kylegriffin1 @FoxNews @Starbucks @ProcterGamble @WaltDisneyCo @Gillette @GilletteVenus @Clearblue @Crest @FixodentUS @OralB @OlaySkin @OldSpice @Keurig @pfizer @Ford @LincolnMotorCo @AceHardware Wait I thought they all broke their keurigs and Gillettes?,344821692
1091189915457634304,2019-02-01,#PFIZER 3060+++ from 2973 https://t.co/c4LDm4IYFL,789203359
1091187546141409281,2019-02-01,The latest the daily Life Sciences 2.0 feed! https://t.co/XzhFjvr8QU Thanks to @pfizer @CelineSchill @GeneRef #genomics #digitalhealth,19851162
1091182155882000386,2019-02-01,@P4AD_ @pfizer And Amgen is just as bad. Take a look at what they’ve done with Enbrel over the last 18 years (then length of time I’ve been on it.) I’d be in a wheelchair and on disability if not for it. It’s time for Enbrel to go generic!,870429358220910593
1091181764679270400,2019-02-01,"Thanks @TomBurtonWSJ &amp; colleagues for giving a moment to this concern in tonight's @WSJ piece. 'As the industry has weathered criticism over high drug prices in recent years, companies including Pfizer Inc. and Mylan NV have criticized the rebate system.'",20876806
1091180414520184832,2019-02-01,Terrific article by Emma Court on EpiPen manufacturing issues.        FDA warned of EpiPen complaint problems at Pfizer's Meridian factories - Business Insider https://t.co/08xVy2di4Q,773633048982216705
1091179773802565632,2019-02-01,"@DesignationSix @MrFilmkritik @FoxNews @DisneyD23 @GoRVing @nexteraenergy @Nestle @Starbucks @smiledirectclub @pfizer @KraftHeinzCo @ClearChoice @GSK @BlueEmu1 @novonordisk @LillyPad @NerdWallet @longjohnslvrs Please pull your ads from Alt-Reich Hasse Netzwerk @FoxNews. If you advertise you must approve of their motto, 'Arbeit Macht Frei.” Do you? Your ads fund #racism, #misogyny, #Islamophobia, #WhiteNationalism, #AntiSemitism &amp; empty-headed bloviation. @slpng_giants https://t.co/28mFxXnYpt",4025531193
1091177964945973248,2019-02-01,"@DesignationSix @UROCKlive1 @FoxNews @rubytuesday @Starbucks @PhRMA @pfizer @Bayer @BayerUS @GSK @novonordisk @Novartis @Celgene @Amgen @SanofiUS @AstraZeneca @Disney @Arbys @IHOP @MyPillowUSA @OmahaSteaksB2B Please pull your ads from Alt-Reich Hasse Netzwerk @FoxNews. If you advertise you must approve of their motto, 'Arbeit Macht Frei.” Do you? Your ads fund #racism, #misogyny, #Islamophobia, #WhiteNationalism, #AntiSemitism &amp; empty-headed bloviation. @slpng_giants https://t.co/v50tkWn86M",4025531193
1091177860881096705,2019-02-01,"@ChristopherTodd @brianlilley @fordnation @AndreaHorwath Just not a problem. Set up central drug formularies and tell Pfizer, GSK, ...to sell at this price of F O.",2790351250
1091177038139011077,2019-02-01,@pfizer Thanks for making me pay a mortgage payment for one month of Lyrica. You’ve had the market since 2004 and you are robbing the people that need medicine to live and function.  Even the coupon is a waste! #NotAHappyPatient #RobbingThePoor,24557175
1091176062996963328,2019-02-01,Canandaigua National Bank &amp; Trust Company Increases Stake in Merck &amp; Co New ... https://t.co/25cK5DlnEw $MRK #stocks #stockmarket,953125982067679232
1091174757108776963,2019-02-01,"Pfizer, Merck drop after Wall Street downgrades on ‘patent cliff’ and competition https://t.co/pT8cGgdoVa    ✔️First Published: January 23, 2019@7:34am #Investing",790019230389248000
1091171730217943040,2019-02-01,"De nuevo mis amigos de @pfizer ,  más que un ibupirac dame un @redbull mañana a las 5 Don Propaganda. https://t.co/AkAn5VMqNV",170525351
1091170493200285696,2019-02-01,"@ProudResister @AOC Good luck with that  AOC (&amp; your commentary) show such an infantile grasp of regulatory chain of how pharma brings a drug to market...embarrassing lack of intellect on this  In the meantime, I will be buying the great 🇺🇸 company, Pfizer (stock up nearly 10% since earning call 😁)",1653104065
1091167843830415361,2019-02-01,"@BernieSanders We need to address the special interests directly or create 'We the People LLC', and buy up the stock of say Chase, BCBS and Exxon, and Pfizer. Whaddya think?",2822024699
1091166900049100800,2019-02-01,@DesignationSix @kylegriffin1 @FoxNews @Starbucks @ProcterGamble @WaltDisneyCo @Gillette @GilletteVenus @Clearblue @Crest @FixodentUS @OralB @OlaySkin @OldSpice @Keurig @pfizer @Ford @LincolnMotorCo @AceHardware I am sorry to see some of my favorites in this list. Ace Hardware particularly. Sorry will not get my business any longer,4828830821
1091165385301389312,2019-02-01,@pfizer @SanofiUS @Roche @Novartis @BMS_ImmunOnc_US @bmsnews @GSK_bio @BayerPharma @PhilipsNA @PNCBank @IBM @IBMWatsonHealth @Aetna @CVSHealth @AnthemInc @synaptichealth @Humana @MultiPlan_Inc @quest @UHC @Optum https://t.co/TYZ7HA5glo,884068000558698496
1091165362505187329,2019-02-01,Pfizer upgraded by Argus to buy. $55.00 PT. https://t.co/NsMKT5sweD $PFE #PFE via @RatingsNetwork,842016584386277377
1091165330242658305,2019-02-01,Pfizer upgraded by Credit Suisse Group AG to outperform. https://t.co/ifjKmEfxH9 $PFE #PFE via @RatingsNetwork,842016584386277377
1091162738041253888,2019-02-01,@DesignationSix @UROCKlive1 @FoxNews @rubytuesday @Starbucks @PhRMA @pfizer @Bayer @BayerUS @GSK @novonordisk @Novartis @Celgene @Amgen @SanofiUS @AstraZeneca @Disney @Arbys @IHOP @MyPillowUSA @OmahaSteaksB2B Mynazipillow no thanks. I wonder how many kids in cages will go to @Disney when this terrible crime is halted? @IHOP how can you support this hate with pancake money.,779500099227574272
1091162176319094785,2019-02-01,"@DesignationSix @MrFilmkritik @FoxNews @DisneyD23 @GoRVing @nexteraenergy @Nestle @Starbucks @smiledirectclub @pfizer @KraftHeinzCo @ClearChoice @GSK @BlueEmu1 @novonordisk @LillyPad @NerdWallet @longjohnslvrs It isn't like there aren't other choices we can make, in order to avoid those. They do have competition. And I'm continuing to boycott those I used before. And some of the brands were my favorites. Thanks for keeping the list updated.",983226851559706624
1091161957573554176,2019-02-01,@DesignationSix @UROCKlive1 @FoxNews @rubytuesday @Starbucks @PhRMA @pfizer @Bayer @BayerUS @GSK @novonordisk @Novartis @Celgene @Amgen @SanofiUS @AstraZeneca @Disney @Arbys @IHOP @MyPillowUSA @OmahaSteaksB2B I'm fine boycotting all those anti-American SOB's.,2379948199
1091160840668094470,2019-02-01,Pfizer reconoce la labor de periodistas mexicanos  https://t.co/YzPdTn99BR,76019802
1091160712519372800,2019-02-01,"@waltshaub @repgregwalden , I fully endorse this idea.    Gonna put quite a cramp in your 'opioid war' when you have a huge effing @pfizer logo plastered across your chest.    https://t.co/HIX4DwwwYa",835158325549535233
1091159832722325511,2019-02-01,@ChuckGrassley My husband died from the side effects of a Pfizer/Teva drug named Amiodarone. He was given the drug for a condition he didn’t have. He was tortured for a year in hospital before he died. We never got the medication guide. The 5th Circuit just let Pfizer off the hook. Fix it.,3184370486
1091158716819431426,2019-02-01,@DesignationSix @UROCKlive1 @FoxNews @rubytuesday @Starbucks @PhRMA @pfizer @Bayer @BayerUS @GSK @novonordisk @Novartis @Celgene @Amgen @SanofiUS @AstraZeneca @Disney @Arbys @IHOP @MyPillowUSA @OmahaSteaksB2B Omaha Steaks.... shame,1012361426751639552
1091158345086455808,2019-02-01,@DesignationSix @kylegriffin1 @FoxNews @Starbucks @ProcterGamble @WaltDisneyCo @Gillette @GilletteVenus @Clearblue @Crest @FixodentUS @OralB @OlaySkin @OldSpice @Keurig @pfizer @Ford @LincolnMotorCo @AceHardware Resistards give it up you thin skinned idiots,1073039588984147968
1091158078043578369,2019-02-01,@DesignationSix @UROCKlive1 @FoxNews @rubytuesday @Starbucks @PhRMA @pfizer @Bayer @BayerUS @GSK @novonordisk @Novartis @Celgene @Amgen @SanofiUS @AstraZeneca @Disney @Arbys @IHOP @MyPillowUSA @OmahaSteaksB2B We need to rebuce #FauxNews too  https://t.co/FrgMdFeHuz,753781128616669184
1091157800200425472,2019-02-01,"@CeciliaAltamir9 @agencialavieja Eliquis, tolerancia al 100%  cada organismo responde distinto, el que usted menciona lo destruia, el de laboratorio Pfizer de 10, valor 3300 pesos y PAMI no lo cubre.",471175733
1091157374272978944,2019-02-01,@DesignationSix @MrFilmkritik @FoxNews @DisneyD23 @GoRVing @nexteraenergy @Nestle @Starbucks @smiledirectclub @pfizer @KraftHeinzCo @ClearChoice @GSK @BlueEmu1 @novonordisk @LillyPad @NerdWallet @longjohnslvrs Double reason to boycott @Starbucks now.,3376557094
1091157324427862016,2019-02-01,@UROCKlive1 Here are some @FoxNews sponsors. They are tagged so they will be notified for each Like Retweet or comment @rubytuesday @Starbucks @PhRMA @pfizer @Bayer @BayerUS @GSK @novonordisk @Novartis @Celgene @Amgen @sanofius @AstraZeneca @Disney @Arbys @IHOP @MyPillowUSA @OmahaSteaksB2B,969138694308421632
1091156475228110848,2019-02-01,@DesignationSix @MrFilmkritik @FoxNews @DisneyD23 @GoRVing @nexteraenergy @Nestle @Starbucks @smiledirectclub @pfizer @KraftHeinzCo @ClearChoice @GSK @BlueEmu1 @novonordisk @LillyPad @NerdWallet @longjohnslvrs ESTABLISHMENTS NO LONGER GETTING MY BUSINESS!,1069942001833918464
1091155599906217986,2019-02-01,Dear idiotic @AOC and @keithellison a great example of capitalism.  Socialism would end RX development. @cvspharmacy @pfizer @BSCCardiology https://t.co/QBOOYA4y0N,2871637006
1091155062062305281,2019-02-01,"Pipeline Updates: Pfizer, Amgen, and Allergan https://t.co/gnp2TMVsMy | by @goodwinlaw",21947050
1091154873448574976,2019-02-01,@MrFilmkritik Here are some @FoxNews sponsors. They are tagged so they will be notified for each LIKE RETWEET or COMMENT @DisneyD23 @GoRVing @nexteraenergy @Nestle @Starbucks @smiledirectclub @pfizer @KraftHeinzCo @clearchoice @GSK @blueemu1 @novonordisk @LillyPad @NerdWallet @longjohnslvrs,969138694308421632
1091148961400860672,2019-02-01,@pfizer I keep seeing your ad for Ibrance. I am a two time cancer survivor.  I get that 'a lot has changed' but what do you mean 'a lot hasn't '. Really ? What is it that hasn't changed?I would love to know. Do you really think women and their families are that stupid? #insulting,4821557832
1091148400991424514,2019-02-01,Best revenue in history https://t.co/r01UmIp4bI,32097508
1091148055464865793,2019-02-01,"Esse é o remédio que eu tomo desde 2017 e melhorou muito minha qualidade de vida! O plano de saúde Cassi não liberou, então a Pfizer estava me cedendo até agora. Porque agora... https://t.co/wOQtHHzZaI",41940150
1091146476976254976,2019-02-01,"@JordanUhl @samswey @AOC The major research centers st universities also incubate a crap load of new drugs and then get some money, usually nothing close to the eventual profits. Look up things like “Pfizer licenses xyz from Stanford” or whatever. Same thing only not as egregious.",462499829
1091144039909322752,2019-02-01,"@realDonaldTrump Harley Davidson, GM, Walmart, AT&amp;T, Carrier, Pfizer, all have had major layoffs under Trump as Acting President. Now FoxConn!!! Trump #ImpeachTrumpPence",394364979
1091143430464520192,2019-02-01,"Pipeline Updates: Pfizer, Amgen, and Allergan https://t.co/iQ4fV5oq4l | by @goodwinlaw",16657603
1091141038356467712,2019-02-01,FDA warned of EpiPen complaint problems at Pfizer's Meridian factories - Business Insider https://t.co/khiZijTyun via @GoogleNews,742484898896740352
1091140044109348866,2019-02-01,"#PFIZER: Pfizer Limited has fallen to a 2 star rating. Here is a list of its peers that are 4+ star stocks: ARBN.NS, PIRA.NS, NATP.NS, JULS.NS, IPCA.NS. (https://t.co/LNZh9v9lBH)",785796288176541696
1091140041492086784,2019-02-01,"#PFIZER: Pfizer Limited has lost a star, now a 2 star stock. (https://t.co/LNZh9v9lBH)",785796288176541696
1091136389419331584,2019-02-01,I suffer with Afib abnormalities. https://t.co/n121DnS6Au,952570574
1091135069966815232,2019-02-01,Investors Sell Pfizer (PFE) on Strength (PFE)  https://t.co/mw0Q38d9RR #investingnews,2525892205
1091132131034619904,2019-02-01,Акции Pfizer Inc. Рекомендация - ДЕРЖАТЬ https://t.co/x3PUSsfs7h,75016059
1091131849794048001,2019-02-01,@DonnaMcE1 @AOC Great question. I know Pfizer has an astronomical R&amp;D budget.,6170452
1091131604787965952,2019-02-01,"Explore the new reality driving finance transformation that allows professionals to determine how they work and deliver business value. Plus, learn how customers like BASF, Pfizer and more are using #finance and #risksolutions from @SAP. https://t.co/XAAZE77Dap",37031441
1091131022073155585,2019-02-01,@DesignationSix @kylegriffin1 @FoxNews @Starbucks @ProcterGamble @WaltDisneyCo @Gillette @GilletteVenus @Clearblue @Crest @FixodentUS @OralB @OlaySkin @OldSpice @Keurig @pfizer @Ford @LincolnMotorCo @AceHardware Crest and Oral-B? Damn it!!,521394504
1091129759424303104,2019-02-01,@waconia3 @deaconcruise @Regan0002112 @DaniScotchIrish @FactCheckU @solomongrundy6 @delaphenaj @just_old_joe @WeStandWithEvan @MrsPerrin @robertbland14 @UnimpressedTX @desertdave2012 @WalterLapp @suziferg0806 @BillWaters7 @BBackerman1 @brendap1949 @Yakekoge @DaddyJim52 @eblase15 @lisalbarjas1 @Las4Liberty @kmclea8 @Bruchell1 @LeslieArnoldH2O @sable227 @sweetlyfeirce @nocovfefehere @JeffHarperArt @RichardJSunkle @HockeyFanGirl12 @steamtug7 @Ihatethisugh1 @D_R_Gringa @MikeRegan2112 @Gatoram15 @ATerecki @Trenaway11 @Darth_Spurious @eye2winner @TxsleuthUSA @MRegan002112 @lefttheparty @ClockworkTrump @KakiMiller1 I went to pick up a trailer of prescription drugs at Pfizer once...I thought security at the Denver mint was tight until I got there!,1086027468442611712
